Date,BBAR,BMA,CRES.BA,GGAL,HARG.BA,MIRG.BA,PAMP.BA,TECO2.BA,TS,YPF
2023-06-30,4.8914995193481445,21.481468200683594,335.8200988769531,15.385793685913086,264.8497009277344,9188.0,889.7999877929688,627.1500244140625,28.509531021118164,14.890000343322754
2023-07-03,4.939377307891846,21.367507934570312,336.4477233886719,15.484189987182617,264.8497009277344,9170.5,885.25,636.0,28.433380126953125,14.890000343322754
2023-07-04,,,352.0964660644531,,264.8497009277344,9189.5,897.8499755859375,621.5999755859375,,
2023-07-05,4.931397914886475,21.294246673583984,348.037841796875,15.600479125976562,264.8497009277344,9191.0,893.8499755859375,635.1500244140625,28.28107452392578,15.149999618530273
2023-07-06,4.508478164672852,19.690664291381836,330.004150390625,14.41076374053955,264.8497009277344,9064.0,842.2999877929688,624.7999877929688,27.776565551757812,14.050000190734863
2023-07-07,4.7239274978637695,20.398847579956055,346.32232666015625,14.84013557434082,264.8497009277344,9194.0,863.5499877929688,658.0,28.718950271606445,14.369999885559082
2023-07-10,4.644131660461426,19.796489715576172,338.3724060058594,14.578924179077148,264.8497009277344,9096.0,850.9500122070312,647.4000244140625,28.76654624938965,14.510000228881836
2023-07-11,4.652111530303955,20.089529037475586,334.89959716796875,14.759693145751953,264.8497009277344,9019.0,856.6500244140625,652.25,29.53759002685547,14.420000076293945
2023-07-12,4.699988842010498,20.75700569152832,339.00006103515625,15.09411334991455,264.8497009277344,9114.0,893.6500244140625,664.25,30.289592742919922,14.9399995803833
2023-07-13,4.787764549255371,21.636131286621094,359.37689208984375,15.699687957763672,264.8497009277344,9278.0,921.7999877929688,672.6500244140625,30.470455169677734,15.170000076293945
2023-07-14,4.476560115814209,20.293025970458984,355.0253601074219,14.714502334594727,264.8497009277344,9163.0,925.8499755859375,651.8499755859375,30.29911231994629,14.479999542236328
2023-07-17,4.795744895935059,21.657276153564453,366.615478515625,15.51891803741455,264.8497009277344,9162.5,957.1500244140625,650.8499755859375,30.337186813354492,15.239999771118164
2023-07-18,4.763825416564941,21.68214225769043,363.56103515625,15.753915786743164,264.8497009277344,9096.5,946.4000244140625,636.3499755859375,30.85121726989746,15.479999542236328
2023-07-19,4.580294609069824,21.209877014160156,351.88726806640625,15.455650329589844,264.8497009277344,9081.0,926.25,626.5999755859375,30.71795082092285,15.350000381469727
2023-07-20,4.699988842010498,21.58937644958496,358.45635986328125,15.726800918579102,264.8497009277344,9274.5,934.4500122070312,625.2999877929688,31.450916290283203,15.25
2023-07-21,4.860389709472656,22.196577072143555,366.5736389160156,16.133527755737305,264.8497009277344,9852.5,957.0999755859375,641.25,31.565143585205078,15.460000038146973
2023-07-24,4.771725654602051,21.648408889770508,369.2933654785156,15.708724021911621,264.8497009277344,9980.0,950.3499755859375,643.5999755859375,31.68889045715332,15.630000114440918
2023-07-25,4.755605697631836,21.98574447631836,371.51092529296875,15.979878425598145,264.8497009277344,9940.0,955.2999877929688,667.9500122070312,31.68889045715332,15.630000114440918
2023-07-26,4.860389709472656,22.095378875732422,371.6364440917969,16.052183151245117,264.8497009277344,9719.5,950.4000244140625,687.9000244140625,31.365245819091797,15.399999618530273
2023-07-27,4.457373142242432,20.77134132385254,362.80792236328125,14.93142318725586,264.8497009277344,9597.5,898.0499877929688,673.4500122070312,31.308128356933594,14.350000381469727
2023-07-28,4.578277587890625,21.302642822265625,373.2264099121094,15.260919570922852,264.8497009277344,9780.5,903.7000122070312,696.0499877929688,31.650815963745117,14.59000015258789
2023-07-31,4.562157154083252,21.21830940246582,363.1007995605469,15.47084903717041,264.8497009277344,9578.0,929.8499755859375,684.0499877929688,31.879270553588867,14.890000343322754
2023-08-01,4.425130367279053,21.58937644958496,366.5736389160156,14.959715843200684,264.8497009277344,9483.5,959.9500122070312,674.5999755859375,31.98398208618164,14.680000305175781
2023-08-02,4.223621845245361,20.64484214782715,356.2806396484375,14.43033218383789,264.8497009277344,9142.0,942.5999755859375,669.7999877929688,31.3747615814209,14.260000228881836
2023-08-03,4.134958267211914,20.34123992919922,350.5483093261719,14.311676025390625,522.2388305664062,9155.0,923.4000244140625,668.25,30.337186813354492,14.0
2023-08-04,4.247803211212158,20.944568634033203,351.5107116699219,14.923209190368652,522.2388305664062,9159.5,943.75,677.9500122070312,31.19390106201172,14.069999694824219
2023-08-07,4.2075018882751465,20.781272888183594,353.728271484375,14.695024490356445,522.2388305664062,8958.0,969.0,670.9000244140625,31.13678741455078,13.949999809265137
2023-08-08,4.376768589019775,21.451635360717773,365.8623352050781,15.270045280456543,522.2388305664062,8956.5,980.2999877929688,700.0499877929688,31.42235565185547,14.329999923706055
2023-08-09,4.296165466308594,21.279748916625977,357.7032470703125,15.160518646240234,522.2388305664062,8871.0,989.0,675.7000122070312,32.06965255737305,14.329999923706055
2023-08-10,4.376768589019775,22.087623596191406,365.4857482910156,15.708157539367676,522.2388305664062,8987.5,1030.699951171875,675.1500244140625,32.003021240234375,14.390000343322754
2023-08-11,4.412791728973389,21.932924270629883,371.6364440917969,15.306556701660156,522.2388305664062,9104.0,1082.5999755859375,662.0,32.10772705078125,14.510000228881836
2023-08-14,4.355483055114746,20.231231689453125,406.8670349121094,14.4212064743042,522.2388305664062,8814.5,1147.9000244140625,680.8499755859375,32.01253890991211,14.229999542236328
2023-08-15,4.240864276885986,20.024967193603516,431.55352783203125,14.284293174743652,522.2388305664062,8828.0,1259.949951171875,712.8499755859375,31.641298294067383,14.069999694824219
2023-08-16,4.249051094055176,20.14529037475586,465.4452209472656,14.558115005493164,522.2388305664062,9031.5,1298.050048828125,774.5499877929688,31.469955444335938,14.630000114440918
2023-08-17,4.036190032958984,19.64581871032715,495.52923583984375,13.983091354370117,522.2388305664062,9366.5,1332.5,827.7000122070312,31.42235565185547,14.739999771118164
2023-08-18,4.036190032958984,19.77725601196289,502.64227294921875,13.84618091583252,522.2388305664062,9410.0,1344.1500244140625,835.0499877929688,31.74600601196289,14.59000015258789
2023-08-21,3.9952542781829834,19.400463104248047,,13.718399047851562,,,,,31.822160720825195,14.399999618530273
2023-08-22,4.101686000823975,20.2767276763916,504.60882568359375,14.183893203735352,522.2388305664062,9145.0,1404.699951171875,822.5,31.336685180664062,14.619999885559082
2023-08-23,4.240864276885986,20.76743507385254,519.9228515625,15.087498664855957,522.2388305664062,9023.0,1426.449951171875,843.9500122070312,31.27957534790039,15.029999732971191
2023-08-24,4.210965156555176,21.056602478027344,506.9519958496094,14.60229206085205,522.2388305664062,9074.0,1417.0999755859375,860.0,30.89881134033203,14.6899995803833
2023-08-25,4.51827335357666,21.6524600982666,520.2994384765625,15.228367805480957,522.2388305664062,9169.0,1422.449951171875,864.5999755859375,30.832178115844727,14.75
2023-08-28,4.842194080352783,23.291072845458984,548.3751220703125,16.397655487060547,524.1106567382812,9723.5,1500.949951171875,931.7999877929688,31.212940216064453,14.899999618530273
2023-08-29,4.958472728729248,23.650339126586914,554.693115234375,16.802762985229492,524.1106567382812,10102.0,1551.9000244140625,959.7999877929688,31.784080505371094,14.84000015258789
2023-08-30,4.7757487297058105,23.378698348999023,546.031982421875,16.70148468017578,524.1106567382812,10105.5,1507.4000244140625,928.2999877929688,31.61273765563965,14.609999656677246
2023-08-31,4.750831127166748,23.35240936279297,518.16552734375,16.6462459564209,524.1106567382812,9746.0,1429.0999755859375,906.25,30.394302368164062,14.4399995803833
2023-09-01,4.5598015785217285,22.835416793823242,499.6715087890625,16.185895919799805,524.1106567382812,9757.5,1409.949951171875,884.5,30.746505737304688,14.210000038146973
2023-09-04,,,516.7847900390625,,524.1106567382812,9646.0,1430.1500244140625,878.5,,
2023-09-05,4.4269118309021,21.705036163330078,476.7424011230469,15.476956367492676,524.1106567382812,9483.5,1344.0,836.0999755859375,30.527568817138672,13.649999618530273
2023-09-06,4.435217380523682,21.293190002441406,456.658447265625,15.255989074707031,524.1106567382812,9194.0,1307.800048828125,810.0,30.527568817138672,13.470000267028809
2023-09-07,4.401994705200195,20.94268798828125,425.65386962890625,15.035021781921387,524.1106567382812,8889.5,1210.25,777.0999755859375,29.92786979675293,13.09000015258789
2023-09-08,4.086379528045654,20.224149703979492,419.16845703125,14.60229206085205,524.1106567382812,8553.0,1155.550048828125,772.5499877929688,30.337186813354492,12.65999984741211
2023-09-11,4.06146240234375,20.110239028930664,417.1600341796875,14.49180793762207,622.3814086914062,8165.5,1117.8499755859375,768.5499877929688,30.594202041625977,12.069999694824219
2023-09-12,4.169436454772949,20.408166885375977,446.28173828125,14.703568458557129,622.3814086914062,8439.0,1189.199951171875,779.6500244140625,30.96544075012207,12.449999809265137
2023-09-13,4.144519329071045,20.618471145629883,454.5663757324219,14.77722454071045,622.3814086914062,8567.5,1215.5999755859375,779.5499877929688,30.689393997192383,12.84000015258789
2023-09-14,4.244187355041504,21.03031349182129,455.7797546386719,14.942949295043945,622.3814086914062,8772.0,1232.0,795.5999755859375,31.308128356933594,12.930000305175781
2023-09-15,4.202658653259277,20.706096649169922,450.7587890625,14.611498832702637,622.3814086914062,8729.0,1198.949951171875,769.25,31.060638427734375,12.710000038146973
2023-09-18,4.3189377784729,21.45092010498047,455.23583984375,15.016606330871582,622.3814086914062,8703.0,1242.0,786.9500122070312,31.098709106445312,13.079999923706055
2023-09-19,4.1943535804748535,20.653520584106445,447.0348815917969,14.537842750549316,622.3814086914062,8592.5,1229.4000244140625,796.75,30.613239288330078,12.9399995803833
2023-09-20,4.078073501586914,20.176982879638672,440.13104248046875,14.095907211303711,622.3814086914062,8578.5,1200.199951171875,796.1500244140625,30.327669143676758,12.789999961853027
2023-09-21,4.01993465423584,19.882492065429688,428.6664733886719,13.76445484161377,622.3814086914062,8238.0,1212.050048828125,785.9500122070312,29.623262405395508,13.119999885559082
2023-09-22,3.920266628265381,19.498764038085938,428.248046875,13.583528518676758,622.3814086914062,8317.0,1212.800048828125,786.5999755859375,29.49951171875,12.869999885559082
2023-09-25,3.7873764038085938,19.07933807373047,429.8798828125,13.258785247802734,622.3814086914062,8394.0,1188.8499755859375,785.25,29.70893096923828,12.579999923706055
2023-09-26,3.6877083778381348,18.517133712768555,430.13092041015625,12.84125804901123,622.3814086914062,8240.0,1189.199951171875,762.25,29.37576675415039,12.210000038146973
2023-09-27,3.6544864177703857,18.508209228515625,446.03070068359375,12.7670316696167,622.3814086914062,8204.0,1230.5999755859375,779.8499755859375,30.337186813354492,12.6899995803833
2023-09-28,3.725283145904541,18.579599380493164,476.2821350097656,12.869093894958496,594.3040161132812,8438.5,1282.0999755859375,815.9000244140625,30.527568817138672,12.619999885559082
2023-09-29,3.49772047996521,17.606895446777344,465.1522521972656,12.108266830444336,594.3040161132812,8352.5,1209.4000244140625,781.7999877929688,30.08017349243164,12.25
2023-10-02,3.4892923831939697,17.232088088989258,455.4032287597656,11.737133026123047,594.3040161132812,8653.0,1226.75,773.2999877929688,29.061635971069336,12.119999885559082
2023-10-03,3.388153314590454,16.402162551879883,450.3403625488281,11.245380401611328,594.3040161132812,8430.0,1245.1500244140625,777.0999755859375,29.137788772583008,11.640000343322754
2023-10-04,3.438722848892212,16.67880630493164,485.5708923339844,11.384554862976074,595.993408203125,8443.0,1310.550048828125,836.5,28.63327980041504,11.460000038146973
2023-10-05,3.5651464462280273,16.866209030151367,536.07373046875,11.764967918395996,595.993408203125,8473.5,1317.0,900.9500122070312,29.014039993286133,11.489999771118164
2023-10-06,3.607288122177124,16.92867660522461,539.8812255859375,11.84847354888916,595.993408203125,8627.0,1336.300048828125,894.0499877929688,29.566144943237305,11.399999618530273
2023-10-09,3.573575019836426,16.428936004638672,600.5933227539062,11.486617088317871,595.993408203125,8669.5,1367.9000244140625,875.4500122070312,30.85121726989746,11.970000267028809
2023-10-10,3.49772047996521,16.241533279418945,666.686767578125,11.161873817443848,595.993408203125,9089.5,1521.25,940.5,31.022560119628906,12.079999923706055
2023-10-11,3.5904316902160645,16.38431739807129,674.626220703125,11.505172729492188,595.993408203125,9379.5,1524.550048828125,974.8499755859375,31.308128356933594,12.5
2023-10-12,3.573575019836426,16.250457763671875,676.053466796875,11.226822853088379,595.993408203125,9761.0,1570.6500244140625,1001.0,30.9273681640625,12.859999656677246
2023-10-13,3.4555792808532715,16.125524520874023,,11.069091796875,,,,,31.61273765563965,12.739999771118164
2023-10-16,3.531433582305908,16.946523666381836,,11.690741539001465,,,,,31.66985511779785,12.979999542236328
2023-10-17,3.6325721740722656,17.428417205810547,736.3126831054688,11.588679313659668,595.993408203125,9911.5,1744.25,1104.050048828125,32.01253890991211,13.720000267028809
2023-10-18,3.5651464462280273,17.07145881652832,738.8104858398438,11.403112411499023,595.993408203125,9865.0,1673.0,1183.5999755859375,31.784080505371094,13.5
2023-10-19,3.4555792808532715,16.741273880004883,695.7682495117188,10.827853202819824,595.993408203125,9431.5,1622.9000244140625,1147.25,31.412839889526367,12.609999656677246
2023-10-20,3.3628687858581543,16.643110275268555,768.1594848632812,10.512389183044434,595.993408203125,9726.5,1738.8499755859375,1200.6500244140625,31.098709106445312,12.289999961853027
2023-10-23,3.3712968826293945,16.687732696533203,653.3504028320312,10.65156364440918,595.993408203125,11456.0,1534.6500244140625,1143.1500244140625,31.022560119628906,11.489999771118164
2023-10-24,3.244873046875,16.06305503845215,628.2832641601562,10.271150588989258,750.85791015625,10584.5,1455.5,1013.5,30.994003295898438,11.239999771118164
2023-10-25,3.464007616043091,16.964372634887695,651.5662841796875,10.985586166381836,750.85791015625,10139.0,1483.4000244140625,1101.4000244140625,30.813140869140625,11.270000457763672
2023-10-26,3.5651464462280273,17.437339782714844,626.1869506835938,11.069091796875,750.85791015625,10065.5,1443.0,1043.6500244140625,30.280071258544922,11.300000190734863
2023-10-27,3.49772047996521,17.339176177978516,580.6469116210938,10.902079582214355,750.85791015625,9959.5,1354.3499755859375,999.9500122070312,29.908830642700195,11.039999961853027
2023-10-30,3.2870144844055176,16.098752975463867,548.2201538085938,10.326821327209473,750.85791015625,9241.5,1273.550048828125,914.5499877929688,30.127769470214844,10.449999809265137
2023-10-31,3.3038711547851562,16.34861946105957,510.6641540527344,10.401047706604004,750.85791015625,9886.0,1275.550048828125,860.2000122070312,29.813640594482422,9.930000305175781
2023-11-01,3.556718349456787,17.365947723388672,544.6519165039062,11.087646484375,750.85791015625,10144.0,1353.5,936.9500122070312,30.29911231994629,10.350000381469727
2023-11-02,3.6325721740722656,18.07986068725586,563.6083374023438,11.421669006347656,750.85791015625,11285.0,1374.9000244140625,979.0,32.935882568359375,10.699999809265137
2023-11-03,3.691570520401001,18.24941635131836,595.9011840820312,11.54228687286377,753.6842041015625,11299.0,1333.8499755859375,960.0,33.14530563354492,10.720000267028809
2023-11-06,3.6241445541381836,17.58904457092285,,11.171152114868164,,,,,33.687889099121094,10.239999771118164
2023-11-07,3.615715980529785,17.642587661743164,603.7514038085938,11.19898796081543,753.6842041015625,11281.5,1260.4000244140625,921.3499755859375,32.72646713256836,10.140000343322754
2023-11-08,3.464007616043091,17.107152938842773,558.791259765625,10.874245643615723,753.6842041015625,11147.5,1221.4000244140625,863.5999755859375,31.945905685424805,10.029999732971191
2023-11-09,3.5145771503448486,17.08038330078125,590.9056396484375,10.920638084411621,753.6842041015625,11511.0,1248.9000244140625,923.2000122070312,32.19340133666992,9.960000038146973
2023-11-10,3.548290252685547,17.428417205810547,589.5675659179688,10.929915428161621,753.6842041015625,11944.0,1303.4000244140625,977.2000122070312,32.983482360839844,10.319999694824219
2023-11-13,3.523005247116089,17.2945556640625,580.0223999023438,10.818573951721191,753.6842041015625,11945.5,1264.25,932.6500244140625,33.12626266479492,10.15999984741211
2023-11-14,3.615715980529785,17.58904457092285,579.4871826171875,11.096925735473633,753.6842041015625,11570.0,1294.3499755859375,929.1500244140625,33.392799377441406,10.470000267028809
2023-11-15,3.5651464462280273,17.52657699584961,575.3836669921875,11.124760627746582,753.6842041015625,11748.0,1279.5999755859375,927.0,32.85973358154297,10.25
2023-11-16,3.582003116607666,17.21424102783203,564.7234497070312,11.013421058654785,772.5263671875,11388.5,1232.0,904.1500244140625,31.936386108398438,10.210000038146973
2023-11-17,3.71685528755188,18.062013626098633,595.94580078125,11.597957611083984,772.5263671875,11159.0,1326.949951171875,941.25,32.65031814575195,10.729999542236328
2023-11-20,4.407970905303955,21.702970504760742,,13.592805862426758,,,,,33.1607780456543,15.010000228881836
2023-11-21,4.214121341705322,21.72974395751953,804.3328247070312,13.50930118560791,772.5263671875,10809.0,1613.8499755859375,1340.6500244140625,32.75625991821289,14.829999923706055
2023-11-22,3.6831421852111816,20.275146484375,961.8720092773438,12.52579402923584,772.5263671875,10808.5,1687.800048828125,1472.550048828125,32.31321716308594,15.0
2023-11-23,,,999.1604614257812,,781.9473876953125,11155.0,1806.550048828125,1637.949951171875,,
2023-11-24,4.416398525238037,23.130800247192383,945.9039306640625,14.214456558227539,781.9473876953125,11053.0,1871.5,1568.0,32.74662780761719,16.84000015258789
2023-11-27,4.770385265350342,25.25469207763672,758.2575073242188,15.606209754943848,810.2105712890625,9971.0,1710.300048828125,1577.5999755859375,32.48657989501953,17.260000228881836
2023-11-28,4.475396633148193,24.995899200439453,710.8887939453125,15.661881446838379,895.0,10096.5,1566.75,1371.4000244140625,32.399898529052734,16.790000915527344
2023-11-29,4.728244304656982,25.629499435424805,739.3011474609375,16.07012939453125,895.0,10634.0,1574.550048828125,1421.699951171875,32.476951599121094,16.979999542236328
2023-11-30,4.711387634277344,25.361780166625977,753.7971801757812,15.94023323059082,895.0,10670.0,1633.4000244140625,1495.0,33.391929626464844,16.610000610351562
2023-12-01,4.618676662445068,24.728181838989258,768.1594848632812,15.708273887634277,895.0,11167.0,1738.5,1557.0999755859375,33.584556579589844,16.149999618530273
2023-12-04,4.500682353973389,24.094585418701172,753.663330078125,15.661881446838379,895.0,10793.0,1693.25,1536.5,33.391929626464844,16.040000915527344
2023-12-05,4.610248565673828,24.121355056762695,801.3889770507812,16.07012939453125,950.0,10924.5,1806.8499755859375,1596.4000244140625,32.948890686035156,17.09000015258789
2023-12-06,4.475396633148193,23.478832244873047,783.547607421875,15.708273887634277,950.0,10761.0,1800.199951171875,1596.050048828125,32.14948654174805,16.40999984741211
2023-12-07,4.416398525238037,23.55022430419922,855.5375366210938,15.773222923278809,950.0,11733.0,1901.0999755859375,1630.5999755859375,32.32284927368164,16.5
2023-12-08,4.500682353973389,24.264137268066406,,16.237138748168945,,,,,32.70810317993164,17.139999389648438
2023-12-11,4.525965690612793,24.54077911376953,844.9664916992188,16.209304809570312,950.0,11728.5,1938.5999755859375,1698.050048828125,32.236167907714844,17.079999923706055
2023-12-12,4.416398525238037,24.183822631835938,910.132080078125,16.033018112182617,950.0,11938.0,2061.35009765625,1752.449951171875,31.706439971923828,17.260000228881836
2023-12-13,4.660818576812744,25.165454864501953,911.3363037109375,16.5711612701416,950.0,11945.0,2060.35009765625,1683.9000244140625,32.34211349487305,17.600000381469727
2023-12-14,4.576535224914551,24.44261360168457,902.2818603515625,16.079408645629883,950.0,11847.0,2029.5999755859375,1582.199951171875,33.18967056274414,17.43000030517578
2023-12-15,4.399542331695557,23.91610336303711,860.5331420898438,15.26291275024414,950.0,11981.5,1950.550048828125,1520.0999755859375,32.87184143066406,17.040000915527344
2023-12-18,4.466969013214111,24.835268020629883,850.8095703125,15.782499313354492,950.0,11622.0,1944.300048828125,1528.4000244140625,33.18967056274414,17.520000457763672
2023-12-19,4.298403739929199,24.674638748168945,833.6372680664062,15.522705078125,950.0,11639.5,1939.9000244140625,1520.800048828125,33.79644775390625,17.31999969482422
2023-12-20,4.5091094970703125,26.048921585083008,822.5755615234375,16.24641990661621,950.0,11105.0,1912.1500244140625,1555.449951171875,33.29561996459961,17.700000762939453
2023-12-21,4.686102867126465,26.17385482788086,812.6737060546875,16.48765754699707,950.0,11097.5,1919.5,1551.9000244140625,33.989078521728516,17.649999618530273
2023-12-22,4.83781099319458,26.602203369140625,830.8272705078125,16.886629104614258,950.0,10671.5,1949.050048828125,1496.699951171875,33.9505500793457,17.5
2023-12-26,4.770385265350342,26.530813217163086,801.745849609375,16.53404998779297,950.0,10282.0,1881.25,1432.8499755859375,34.210594177246094,17.469999313354492
2023-12-27,4.795670032501221,26.147083282470703,757.2763061523438,16.450544357299805,950.0,10213.0,1826.0999755859375,1327.550048828125,34.306907653808594,17.239999771118164
2023-12-28,4.635533809661865,25.611650466918945,799.248046875,16.10724449157715,950.0,10254.0,1864.050048828125,1338.199951171875,33.70013427734375,17.010000228881836
2023-12-29,4.584964275360107,25.611650466918945,821.3267822265625,16.023738861083984,895.0,10390.5,1931.5999755859375,1383.0,33.47861099243164,17.190000534057617
