Date,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WBA,WMT
2023-08-30,186.2847,246.3732,156.7371,228.85,275.435,53.8951,150.3041,83.2515,316.6258,318.5512,139.2193,33.962,156.1944,142.0317,57.333,272.8115,104.8833,325.0368,99.2048,32.839,148.4504,155.9536,478.3927,243.4334,30.7497,23.1171,52.7556
2023-08-31,186.5031,244.9019,154.6038,224.03,274.2644,54.4073,151.1674,82.6589,315.7875,318.2332,139.1909,34.562,154.2388,140.2774,56.7262,271.2966,103.7127,324.0186,98.8259,32.3633,148.7395,155.8666,463.8422,242.8897,31.0515,22.8553,53.217
2023-09-01,188.0815,245.2554,156.1989,223.4,279.2594,54.8722,154.1701,80.6438,315.4888,320.9116,140.2431,36.0078,153.094,140.7472,56.2332,271.094,104.5311,324.9083,99.791,32.7292,148.9033,156.901,463.5113,245.2921,30.945,21.1576,52.8766
2023-09-05,188.3198,242.6759,156.5708,222.57,274.7522,54.322,156.1969,80.1992,311.9715,315.8053,140.4232,36.1061,153.2848,139.1942,55.7686,269.3763,102.3138,329.7425,97.8022,32.3633,146.9084,155.0546,467.9592,242.5535,30.4479,20.5255,52.4512
2023-09-06,181.5792,237.899,154.6136,217.95,275.9912,54.2271,156.3565,79.9918,309.4468,314.0903,140.3569,36.3717,150.7377,138.9641,55.7307,265.7867,101.3431,329.0801,97.6657,31.4394,146.6193,155.2672,464.1926,243.3642,30.3414,20.4442,52.8439
2023-09-07,176.2681,243.039,153.4198,216.05,274.557,53.8761,156.3659,79.5868,310.2467,316.4219,139.845,37.5519,152.6647,137.7754,55.3041,268.5754,102.723,326.1441,95.4722,31.3571,148.0167,156.2984,471.8522,244.3331,30.0129,19.9024,53.4985
2023-09-08,176.8836,247.8541,154.0558,211.27,275.3863,53.7622,156.9007,80.5845,313.6771,316.7013,139.9966,37.3847,153.1703,137.8808,55.3041,269.4342,103.7793,330.4543,95.2187,31.3297,147.3807,155.5396,469.7418,244.4814,29.6933,19.8573,53.5966
2023-09-11,178.055,250.0419,154.4473,211.01,275.1619,53.9235,153.6634,81.513,312.8388,316.3737,140.6602,37.9552,155.1737,138.4847,55.8255,269.9554,103.3511,334.0824,94.3608,31.0461,149.1346,156.7459,468.3838,244.4122,30.1283,19.3516,53.7832
2023-09-12,175.0173,248.6948,155.1029,210.65,274.9278,53.4966,156.5254,82.6589,318.8614,314.3601,138.6884,38.2208,156.0513,140.287,55.2756,270.872,103.7508,327.9828,93.8831,31.2382,146.5133,158.3413,468.8918,244.4913,30.2171,19.6134,53.8421
2023-09-13,172.9424,245.7522,155.7292,208.4,269.1816,53.3923,155.953,82.4613,322.793,313.9747,138.9254,38.0732,156.4425,140.3541,55.4083,271.8949,102.5993,332.2238,93.7174,31.1742,147.5348,158.6915,468.8332,245.0152,30.0573,19.776,53.8552
2023-09-14,174.4613,250.596,158.3126,209.05,275.6595,53.4776,156.9194,83.4491,332.0341,317.5877,139.6838,38.0339,156.204,143.0766,55.8671,274.7801,103.7107,334.8337,94.7508,31.2382,149.1539,161.4445,472.5069,238.7572,30.2171,20.2997,54.081
2023-09-15,173.7366,249.0865,160.2404,208.11,272.3327,53.1646,156.2345,84.5357,330.078,309.6584,138.3946,37.2569,154.0193,142.6548,55.3701,268.4789,103.0208,326.4505,93.8441,31.165,147.9011,160.316,475.5359,238.3321,29.9952,20.2456,53.8814
2023-09-18,176.6751,251.4081,156.2087,205.12,274.079,53.231,156.9101,83.9825,330.8296,305.6696,137.5414,37.3651,154.9924,142.952,55.7141,267.9868,103.3083,325.3037,93.1129,30.7717,148.46,162.3103,474.9105,241.8813,29.7644,20.0379,53.4821
2023-09-19,177.7671,252.5163,155.9347,204.48,272.84,52.9748,156.8913,80.9401,329.4516,303.1164,138.897,35.7422,154.7348,142.7699,55.5995,268.3824,102.8675,324.8984,92.2453,31.0918,148.0264,162.641,469.6343,240.7937,29.649,19.8934,53.469
2023-09-20,174.2132,259.3473,153.8601,202.37,271.8059,52.6523,156.4128,81.5525,324.4504,299.5034,142.0348,34.1194,155.4122,142.1659,55.8479,267.485,102.8196,317.1083,91.6798,30.7534,147.9011,164.3434,480.8413,239.1131,29.8265,19.7218,53.6425
2023-09-21,172.6645,257.3888,151.3941,199.95,265.3866,50.6031,155.0052,81.7205,318.2254,295.5532,139.7122,34.08,154.2197,141.0539,54.9879,261.7146,102.2639,315.8825,89.2913,30.049,146.6193,164.0224,489.6446,233.9227,29.5513,19.3696,52.9912
2023-09-22,173.5182,255.7551,149.7991,197.71,266.3914,50.8213,156.028,80.2585,315.961,294.5609,139.2667,33.6177,153.1131,139.7022,55.0452,262.6795,101.8902,313.3913,88.5699,29.9027,146.0797,163.2733,494.4908,232.4101,29.5424,19.0716,53.1319
2023-09-25,174.7988,254.9525,149.9459,198.78,267.5719,50.7359,158.3082,80.0214,316.8764,295.2931,138.8591,33.7259,152.8841,140.3924,54.4718,260.3251,101.4111,313.9153,88.3261,30.168,145.193,163.2733,498.575,230.7096,29.4359,19.2703,53.3675
2023-09-26,170.7088,257.0352,147.8811,195.64,262.9379,50.0054,157.4543,79.0732,312.039,291.4874,135.7876,33.2735,151.7012,138.9353,54.0227,258.3372,100.98,308.5769,87.9069,29.6374,143.9016,163.3901,493.8557,227.0417,29.285,19.0807,53.181
2023-09-27,169.1899,256.9779,146.6872,195.46,266.05,50.4703,160.4946,78.925,310.237,290.7937,135.7213,34.0407,149.8791,139.7502,53.4684,254.4003,99.5906,309.2195,87.1758,29.363,141.9935,163.3511,492.1752,226.8935,28.7613,18.9813,52.9257
2023-09-28,169.4481,258.7359,147.0102,190.43,269.4938,51.1154,160.0723,79.1522,313.3688,292.4027,134.214,34.6013,149.6597,141.4853,53.3346,256.282,99.9356,310.0598,87.3805,29.3538,141.0298,163.0593,498.3991,229.0289,28.8944,18.873,53.1941
2023-09-29,169.9643,256.7678,145.9924,191.68,266.3329,51.0016,158.2238,80.061,311.7981,291.1212,133.0006,34.9652,148.5817,139.0216,53.497,254.2073,98.6421,312.1456,93.2202,30.3418,140.5672,158.8666,492.6246,227.3976,28.7701,20.083,52.3399
2023-10-02,172.4858,254.4271,146.2762,187.83,265.0842,51.5992,156.272,80.6734,306.9126,288.8764,133.4746,34.8767,148.0093,137.8233,53.0192,248.7167,98.2588,318.1266,92.1868,31.0461,139.9215,157.8549,502.7665,228.6433,28.1931,20.2456,52.3956
2023-10-03,171.1456,249.3636,141.9412,188.92,262.4013,51.2648,156.638,78.5694,294.983,281.2746,133.0859,35.1029,148.1906,136.8071,52.4458,245.571,97.5114,309.8126,92.7035,31.0095,140.2106,156.5416,497.7835,226.2113,28.3884,20.3629,52.065
2023-10-04,172.3965,253.5959,143.4873,186.73,258.5575,51.0737,152.9878,78.3521,297.3728,281.7082,133.7305,35.339,148.3623,137.4207,52.5987,246.8447,97.8947,315.319,93.4834,30.4698,140.6732,158.0786,498.9071,228.5939,27.9979,20.1282,52.6901
2023-10-05,173.6374,253.2519,144.5289,186.29,254.4309,50.7106,153.7948,79.8239,299.2036,281.0434,134.1571,35.2996,149.9077,138.0001,50.0567,243.3902,99.2649,315.7144,93.3859,30.6162,138.582,159.4211,504.3884,230.8282,28.2464,20.0288,52.0618
2023-10-06,176.1986,255.5353,146.72,187.38,259.5429,51.0737,152.2277,81.9279,301.1116,282.1225,134.6406,35.5947,150.3847,140.1247,50.783,239.5207,99.5331,323.5243,94.6728,30.3052,138.8614,158.5164,512.7716,232.3705,27.9699,19.6947,51.1879
2023-10-09,177.6877,259.4237,146.2288,188.49,264.6744,51.5228,156.4409,83.6664,301.2368,284.5697,134.8018,35.4668,151.2433,139.806,50.5345,241.1611,100.1272,326.0551,94.4485,30.3692,138.1579,158.8179,514.4327,231.7773,28.5139,20.1101,51.0014
2023-10-10,177.092,259.1467,148.302,193.53,266.5378,51.475,156.272,83.9529,303.3182,288.2887,134.7165,35.8307,151.0716,140.6558,51.6335,242.705,99.2745,324.6414,95.17,30.3418,139.5264,157.8159,512.2147,233.9128,28.7949,20.2094,51.5774
2023-10-11,178.4918,270.9456,148.8719,196.07,266.1671,51.2743,151.1674,83.8146,301.6319,287.1614,135.7782,36.2733,148.9919,141.1387,51.3277,242.1261,99.1307,328.6254,96.1741,30.2869,137.811,157.9911,512.1072,233.0033,28.5229,20.4081,51.7836
2023-10-12,179.3952,272.3213,148.6459,191.3,263.0257,51.4559,151.2894,83.3207,298.5772,282.3152,133.8917,36.234,149.135,140.8103,50.4677,237.5619,99.2553,327.3798,96.7591,30.1131,138.1194,156.3568,513.4848,234.0908,28.0243,21.8439,52.0192
2023-10-13,177.5487,271.4233,148.469,184.91,261.3965,51.3795,153.9449,83.3207,298.0472,281.2554,131.2563,35.3783,149.6311,142.9252,50.5441,239.6075,99.6577,323.989,97.4025,29.3721,139.4397,159.7421,527.027,234.9706,27.8067,20.9951,52.3072
2023-10-16,177.4197,274.0792,150.1296,184.93,264.1769,51.7521,155.2023,84.6641,302.9521,286.4677,131.9673,35.9586,150.2798,142.7803,51.0602,241.1804,99.7823,328.8429,99.479,30.4332,140.7696,163.0885,525.6884,237.3434,28.3325,20.5706,52.7588
2023-10-17,175.8611,271.729,151.7018,185.6,265.9915,51.5419,157.2573,85.1481,298.1051,285.1285,133.0196,35.4668,148.9061,142.4713,51.6718,242.3383,99.811,328.2695,100.4247,29.9576,140.9527,164.752,524.3401,238.4606,28.5683,20.6339,52.8276
2023-10-18,174.5606,270.9265,148.8916,185.69,252.8895,51.3795,158.5052,83.6467,290.9743,279.6367,132.6878,35.0537,145.7007,140.9069,51.6526,247.057,97.7222,326.3417,101.1656,28.7318,144.5859,163.536,523.7635,234.7729,28.1512,19.189,52.8668
2023-10-19,174.1834,268.0795,147.0148,182.79,246.714,50.9495,158.6742,82.2341,288.3051,276.2935,130.8298,35.0832,145.3096,140.3081,51.9393,249.3246,96.2275,327.5379,100.4637,28.5306,143.7722,159.4794,519.4351,231.1545,28.6317,18.9272,52.6148
2023-10-20,171.6221,266.3693,139.105,180.04,244.3704,50.5768,156.5441,81.6414,289.1338,275.9466,130.024,34.3456,145.9583,138.0484,52.1496,249.0641,98.3738,322.941,100.0932,28.0366,143.5782,157.1934,514.9407,230.7294,28.6227,19.1981,51.957
2023-10-23,171.7413,260.8759,142.0724,181.03,242.5268,49.8793,150.7733,82.0859,288.3339,274.6556,129.2846,33.2932,144.4224,136.1653,51.6813,245.8218,99.0253,325.5608,100.2297,28.2104,143.6752,154.8587,509.606,228.9004,28.4595,19.8302,52.6934
2023-10-24,172.1781,263.7994,141.9053,182.36,244.7136,50.6532,146.9918,81.5525,288.2955,272.9599,130.6212,34.021,144.2697,136.3294,53.1721,248.2535,98.7187,326.757,102.5402,27.8354,145.3724,153.6232,512.9572,231.9849,31.0978,19.2974,53.4265
2023-10-25,169.8551,260.0161,141.021,177.73,240.1929,50.0704,146.2599,79.6066,285.9635,270.6668,129.9482,32.2899,144.5941,135.5858,53.6308,248.9869,99.2936,336.7812,100.9414,28.1098,146.0513,160.2479,518.0477,234.16,30.5447,19.5683,53.2661
2023-10-26,165.6757,257.6753,140.8441,179.09,237.7316,49.0862,145.2089,78.8065,286.1851,267.8439,136.2806,31.9851,142.1423,135.9335,53.3059,246.864,101.1333,324.1471,97.5097,28.5031,145.2754,159.9853,516.2402,228.6532,31.2519,19.5954,52.9421
2023-10-27,166.996,249.8986,138.8495,179.69,233.9366,49.2677,135.4501,78.3619,279.3627,266.3601,135.1051,34.9554,138.8988,131.0373,52.7899,246.7964,98.5175,326.0452,95.5209,27.5427,142.7152,156.3081,512.6251,226.6661,30.3181,19.0897,52.7457
2023-10-30,169.051,251.4463,140.7754,182.35,237.4668,49.2773,137.0828,79.6955,289.8854,271.1967,135.2094,35.1029,140.263,132.708,53.6595,251.0326,98.3834,333.4595,99.2451,27.9451,144.7517,161.0067,517.8328,230.4328,31.3879,19.0536,53.3512
2023-10-31,169.5275,244.2905,143.4873,186.82,221.669,49.8124,136.745,80.5944,292.5643,274.2895,137.1148,35.8996,141.5128,134.2918,53.9844,252.9818,98.4025,334.2504,100.1907,27.9543,145.4985,162.8842,523.2751,232.4298,31.8503,19.0355,53.4788
2023-11-01,172.7042,249.2011,143.9,189.38,227.337,49.8697,135.1029,80.0807,295.9851,276.1586,137.8353,36.6766,141.8466,134.1759,53.9366,252.7888,98.5463,342.1196,98.3482,27.9086,145.0911,164.6741,519.4059,235.8703,32.0951,18.6292,53.9566
2023-11-02,176.278,254.6946,148.2234,192.01,234.4857,50.4048,139.5882,82.2736,302.345,283.77,139.3615,37.0798,143.3253,136.5709,54.5578,257.4978,98.5463,344.3439,102.4427,27.8994,146.8659,164.3531,523.832,240.4873,32.5484,19.4148,54.1694
2023-11-03,175.3647,257.8187,150.1001,195.05,236.0841,50.6532,138.5091,84.0319,315.7007,284.8105,140.2052,37.5126,144.3747,138.0967,54.2233,258.482,99.0541,348.7727,104.3731,28.5946,145.5373,163.8278,518.722,240.8333,32.6572,19.9656,53.8879
2023-11-06,177.9259,260.6561,150.3261,192.95,233.662,50.9208,137.9367,82.9947,312.1257,283.8085,141.2195,37.4485,144.7181,139.1396,54.4431,259.4856,99.9739,352.4601,104.5583,28.5214,146.381,164.9368,521.2232,240.7246,32.3127,19.6586,53.9599
2023-11-07,180.4971,259.0129,150.3163,191.41,230.3671,50.7679,135.5064,83.5578,312.1642,284.0012,141.0868,38.2576,143.9549,139.072,54.6438,259.254,99.6481,356.4145,106.6153,28.5855,146.0415,165.3648,525.493,241.99,32.5847,19.5502,54.2119
2023-11-08,181.5593,261.067,150.3458,191.83,230.2691,50.6437,133.6204,83.4689,312.752,285.1092,140.3284,37.4189,143.4302,139.7577,54.5578,258.1153,100.0314,359.054,106.6446,28.1921,145.479,163.9737,524.4182,241.6532,32.4306,18.9633,53.7701
2023-11-09,181.0828,252.2775,149.7169,193.33,229.612,49.6881,133.1887,89.2376,309.1096,277.3533,140.5681,37.3004,140.6351,139.3424,54.1469,257.5557,98.0959,356.5727,104.3146,27.5154,145.8088,164.0029,526.6362,239.4042,32.2946,18.4666,53.6457
2023-11-10,185.2875,255.3824,151.6919,196.65,235.0349,50.2519,134.1365,87.1928,313.6675,280.9374,142.8691,38.3464,140.4729,141.409,54.2042,258.4048,97.1473,365.4502,103.4469,27.33,146.8368,165.3356,528.7955,242.9808,32.3762,18.7466,54.3886
2023-11-13,183.6971,254.7901,151.6526,204.54,236.9863,49.9079,135.1217,88.3486,315.0166,277.546,141.987,37.7248,140.8354,140.7813,54.4049,259.7654,98.1822,362.4943,101.5848,26.8664,147.8551,166.3473,530.1243,242.4061,32.4759,18.6449,54.8763
2023-11-14,186.3214,257.9716,154.1779,207.47,243.0564,50.8061,136.107,89.9587,326.3969,292.5375,144.2017,38.8892,140.864,143.3501,54.5674,261.9751,97.8947,366.0433,103.0959,27.126,147.5253,164.1099,528.0626,244.6551,32.5303,19.4953,54.8664
2023-11-15,186.8879,260.8472,156.654,208.71,246.2237,50.9112,136.5855,92.7838,325.3177,296.931,146.2821,40.0733,141.9516,144.6056,54.6725,260.9137,97.109,366.1919,105.114,27.9882,146.8465,164.9271,526.0596,245.8143,32.6391,19.9205,55.5635
2023-11-16,188.5778,259.0177,156.2806,206.6,243.3996,45.9042,134.4237,93.3567,324.4215,295.2449,146.7423,42.7771,143.1918,146.2569,54.6152,266.4429,97.7222,372.6308,104.9092,27.5988,148.2139,167.0186,527.4374,246.27,32.8023,19.181,51.0669
2023-11-17,188.5579,255.5417,159.7295,208.04,248.1654,45.6367,136.9743,93.0011,326.8498,296.0446,146.5793,43.231,142.896,147.58,54.7203,266.0858,97.4923,366.3702,103.3007,27.7379,146.5071,167.145,523.9883,247.2509,32.8476,19.6155,50.841
2023-11-20,190.3074,255.5032,160.9971,217.71,245.5961,46.124,136.8984,93.8704,327.1004,296.931,147.9791,44.1487,144.1557,148.0338,54.8541,269.2509,98.3834,373.8888,103.6516,27.7935,145.7312,167.4174,522.8256,247.6571,33.3009,19.4398,50.8247
2023-11-21,189.5023,253.0671,159.4642,218.27,244.5763,45.6749,136.576,93.2974,322.7834,294.1851,147.5572,43.0633,145.3193,147.7248,55.4561,270.6404,97.933,369.56,103.8758,28.0901,145.0911,170.2969,527.2126,249.8962,33.7724,19.3936,51.0079
2023-11-22,190.1683,254.7714,160.9381,219.91,241.2422,45.9424,136.851,93.9099,326.3198,297.9041,148.7269,43.0929,145.0308,148.0724,55.8288,272.0493,97.4252,374.295,105.2115,28.1087,146.4586,171.2891,531.2869,251.3724,33.8631,19.1256,50.6185
2023-11-24,188.8362,255.6091,161.5571,220.0,242.566,46.21,137.3914,94.8878,326.8113,299.3493,148.7748,43.379,146.6463,148.2753,55.9722,272.6379,97.6073,373.8788,104.9385,28.2756,146.8077,172.7094,534.5503,251.947,33.9175,19.2735,51.0734
2023-11-27,188.6573,254.4633,161.1837,219.3,242.5954,45.7991,136.8795,94.0087,325.4236,299.5613,149.1487,43.4974,145.4731,147.9373,55.8671,271.9624,97.1857,375.0478,105.2505,27.9418,146.6719,173.7503,531.1208,251.7885,33.8631,18.5894,51.3058
2023-11-28,189.2637,255.6669,162.7755,222.37,242.7033,45.7226,137.9698,91.3712,325.3658,301.8928,149.2254,43.6455,145.8097,148.2753,55.9817,272.2036,95.988,379.0993,106.0206,27.5246,147.6902,172.0285,528.131,250.5996,33.9718,18.4692,51.9178
2023-11-29,188.2398,256.7068,164.5147,224.43,244.6155,45.9138,136.4528,91.3712,330.5733,301.6697,149.954,44.3461,146.2713,149.0285,55.6472,270.5536,96.8982,375.2856,107.6,27.8862,146.5652,172.6121,522.7083,251.8777,34.2348,18.4692,51.0799
2023-11-30,188.8163,259.634,167.7966,231.63,245.8609,46.2291,136.1588,91.5589,331.8168,304.0655,152.0153,44.1093,148.7234,150.7282,56.2926,273.592,98.1917,375.345,107.5025,28.2477,148.883,175.7056,540.2857,254.305,34.7516,18.4323,50.9523
2023-12-01,190.0987,262.3397,170.7345,233.87,251.7839,46.3151,137.3062,91.4503,338.5107,310.0112,153.9232,43.1619,152.3006,151.4621,56.4853,277.5914,99.1307,370.9864,111.0044,26.8015,148.049,177.0286,536.4327,254.0771,34.9782,19.218,50.5105
2023-12-04,188.2995,262.4264,170.2334,234.87,249.8128,45.9138,137.363,90.8872,339.4434,314.2789,154.4505,41.7903,152.7814,152.5727,56.4179,277.7564,100.6638,365.6669,112.6379,27.1445,147.4671,178.2057,537.5308,252.0857,34.4886,19.218,50.4974
2023-12-05,192.2657,260.8183,167.7081,234.16,250.2443,45.7991,135.4572,89.6821,332.0208,313.7745,154.7285,41.366,152.4641,152.5534,56.5045,278.1544,101.7848,369.0151,112.8923,26.9684,142.3272,178.6629,539.472,252.2542,34.8332,18.9592,50.9654
2023-12-06,191.1722,259.3547,164.5933,236.89,251.0092,45.5793,135.1443,90.3834,332.2346,316.306,153.6643,40.7246,150.6082,150.9503,56.4468,278.4651,101.2099,365.3301,113.577,26.6903,142.2206,178.1473,538.7563,251.9371,34.9057,19.7634,50.4123
2023-12-07,193.1106,261.242,165.684,237.33,252.4212,46.1144,135.04,91.2231,334.8092,316.3643,153.6068,41.593,149.435,151.4138,56.5816,278.3971,99.5331,367.4599,112.3054,26.5419,142.0751,177.9321,537.5211,253.453,35.0417,21.1777,50.0806
2023-12-08,194.542,259.1333,165.4973,244.7,254.4707,46.2291,136.832,91.9861,340.8423,316.6552,155.275,42.1357,148.4926,153.0845,56.4564,277.174,99.4086,370.709,113.3814,26.681,140.7659,177.2963,538.9916,253.3737,34.679,21.4088,49.555
2023-12-11,192.0271,262.0412,165.458,248.08,255.8633,47.1942,136.87,91.3717,341.7459,321.3691,156.761,43.9514,149.1081,153.6446,56.8706,280.688,100.0027,367.8066,116.0225,26.5512,141.4156,178.3625,533.0209,254.1465,34.1532,21.2609,49.6798
2023-12-12,193.548,263.8225,168.0618,248.63,256.3633,47.1368,135.1158,90.2519,342.5717,323.183,157.9114,43.458,149.1177,155.0159,57.2366,282.8916,99.9931,370.8576,117.03,26.4956,141.532,179.6439,535.0209,257.1584,33.8177,21.1962,49.7192
2023-12-13,196.7786,271.1694,171.5206,250.91,262.7766,47.4808,137.1165,91.9961,352.4036,333.0763,156.8664,43.981,149.81,155.5374,57.7279,287.2696,102.628,370.8477,118.5266,24.7156,144.0923,181.1697,538.2465,259.9523,33.5367,22.7676,50.6028
2023-12-14,196.9277,266.0661,175.7457,256.24,279.6432,47.242,142.1608,93.0961,372.5531,341.2334,156.1857,44.5829,150.8486,158.367,56.8706,281.5326,102.184,362.4871,118.3799,24.2243,140.2907,178.7733,523.7661,256.3361,34.3345,23.2391,49.9853
2023-12-15,196.3909,265.2284,177.3669,264.27,280.2022,47.6528,141.6109,92.6204,369.6774,343.3576,155.5338,45.55,149.2042,159.5644,56.4468,278.863,101.4409,367.242,118.8983,24.6878,139.6118,178.8124,520.7072,255.6425,33.8812,23.2945,50.1725
2023-12-18,194.7209,265.2573,179.5778,260.41,280.1728,48.0064,141.9238,92.0258,365.6844,340.2635,156.0228,45.0862,149.4734,160.5302,56.8513,281.7365,102.3385,369.1439,118.4973,25.0864,141.7551,179.3993,516.2269,255.9793,34.1532,23.0912,50.905
2023-12-19,195.7647,268.1075,182.5157,263.51,287.2823,47.9491,143.7822,93.0862,371.5622,341.4856,154.8915,46.0433,150.4543,162.674,56.6683,282.2218,102.7728,369.7481,119.9646,26.1062,141.7551,182.1087,513.766,257.5844,34.0625,24.0618,51.089
2023-12-20,193.6672,264.9684,177.5045,260.25,284.0952,47.586,142.4642,90.4501,366.7725,338.1782,153.4438,45.1552,147.3868,160.8392,55.4931,280.5327,101.6822,367.133,118.781,25.6149,139.5633,179.8199,505.815,254.731,33.8177,23.4794,50.4912
2023-12-21,193.5181,268.9644,181.5724,262.02,284.4482,47.4904,142.9004,91.1933,369.7357,338.4788,154.1437,46.4578,148.8965,161.7566,55.8592,282.8625,102.6762,370.0255,119.8569,26.2453,139.9027,181.5121,509.6876,257.1385,33.9356,24.0895,50.8492
2023-12-22,192.4446,273.6151,182.3389,260.44,284.7326,47.8631,143.2228,90.2023,369.8134,338.1103,155.4475,47.3656,149.4927,161.66,56.177,283.1634,103.9405,371.0557,105.6831,26.3287,140.8919,181.737,510.1092,256.0388,33.99,24.2374,51.4569
2023-12-26,191.8979,273.3648,182.7221,262.79,289.9005,48.0446,144.5123,90.1329,370.7461,338.8086,156.4734,49.8326,150.1466,162.6161,56.4082,284.2895,103.873,371.1349,105.6635,26.338,141.532,182.9988,509.8347,256.7621,33.9809,24.5979,51.3781
2023-12-27,191.9973,275.8972,183.8029,262.1,292.3422,48.1975,144.0382,89.5681,373.5344,338.0521,156.713,50.0892,150.3485,163.5914,56.5527,285.93,104.2107,370.5505,104.7929,26.5234,141.6484,184.4954,512.5405,256.5342,33.8268,24.6256,51.8609
2023-12-28,192.4247,277.7556,184.53,260.35,291.1263,48.2357,142.0091,89.5879,375.4094,336.9172,156.9911,49.7241,150.5697,164.4606,56.5912,287.1822,104.9732,371.7491,106.446,26.6903,141.3283,185.1899,514.6092,257.9906,33.99,24.5887,51.7591
2023-12-29,191.381,277.3319,184.078,260.66,289.9397,48.274,141.4307,89.4789,374.7877,336.1315,156.7993,49.5859,150.7236,164.2675,56.7646,287.8327,105.2144,372.502,106.2015,26.6903,142.1139,186.3245,516.1484,257.9411,34.1804,24.1357,51.7854
